"KS","Group","id"
"XPO5","Non-Kinase",3315
"XRCC1","Non-Kinase",3316
"XRCC2","Non-Kinase",3317
"XRCC3","Non-Kinase",3318
"XRCC4","Non-Kinase",3319
"XRCC5","Non-Kinase",3320
"XRCC6","Non-Kinase",3321
"XRN2","Non-Kinase",3322
"YAP1","Non-Kinase",3323
"YBX1","Non-Kinase",3324
"YBX2","Non-Kinase",3325
"YBX3","Non-Kinase",3326
"YES1","TK",3327
"YKT6","Non-Kinase",3328
"YLPM1","Non-Kinase",3329
"YTHDF2","Non-Kinase",3330
"YWHAB","Non-Kinase",3331
"YWHAE","Non-Kinase",3332
"YWHAG","Non-Kinase",3333
"YWHAH","Non-Kinase",3334
"YWHAQ","Non-Kinase",3335
"YWHAZ","Non-Kinase",3336
"YY1","Non-Kinase",3337
"ZAK","TKL",3338
"ZAP70","TK",3339
"ZBTB11","Non-Kinase",3340
"ZBTB16","Non-Kinase",3341
"ZBTB2","Non-Kinase",3342
"ZBTB4","Non-Kinase",3343
"ZC3H11A","Non-Kinase",3344
"ZC3H14","Non-Kinase",3345
"ZC3H18","Non-Kinase",3346
"ZC3H4","Non-Kinase",3347
"ZC3H8","Non-Kinase",3348
"ZC3HC1","Non-Kinase",3349
"ZDHHC13","Non-Kinase",3350
"ZEB1","Non-Kinase",3351
"ZFP36","Non-Kinase",3352
"ZFP36L1","Non-Kinase",3353
"ZFP64","Non-Kinase",3354
"ZFYVE19","Non-Kinase",3355
"ZFYVE28","Non-Kinase",3356
"ZHX1","Non-Kinase",3357
"ZKSCAN8","Non-Kinase",3358
"ZMYM2","Non-Kinase",3359
"ZMYM3","Non-Kinase",3360
"ZNF148","Non-Kinase",3361
"ZNF207","Non-Kinase",3362
"ZNF239","Non-Kinase",3363
"ZNF281","Non-Kinase",3364
"ZNF322","Non-Kinase",3365
"ZNF395","Non-Kinase",3366
"ZNF420","Non-Kinase",3367
"ZNF592","Non-Kinase",3368
"ZNF609","Non-Kinase",3369
"ZNF622","Non-Kinase",3370
"ZNF638","Non-Kinase",3371
"ZNF692","Non-Kinase",3372
"ZNF746","Non-Kinase",3373
"ZNF768","Non-Kinase",3374
"ZNHIT1","Non-Kinase",3375
"ZNRF2","Non-Kinase",3376
"ZRANB1","Non-Kinase",3377
"ZSCAN5A","Non-Kinase",3378
"ZWINT","Non-Kinase",3379
"ZYX","Non-Kinase",3380
