Kinase,Substrate,HighConfidenceSites,LowConfidenceSites,Source
O15264,Q00613,3,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O15264,Q02078,0,1,EPSD:RegPhos
O15264,Q06413,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O15264,Q07820,0,1,EPSD:RegPhos
O15264,Q07869,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O15264,Q13424,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O15264,Q13501,2,0,PhosphoSitePlus
O15264,Q13509,0,1,EPSD:PostMod
O15264,Q14686,0,1,EPSD:RegPhos
O15264,Q15139,2,0,EPSD:RegPhos
O15264,Q15418,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O15264,Q15744,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O15264,Q15746,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O15264,Q16659,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O15264,Q6JBY9,1,0,EPSD:RegPhos
O15264,Q92993,1,0,PhosphoSitePlus
O15264,Q93045,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O15264,Q9UBK2,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O15530,O00141,1,0,PhosphoSitePlus
O15530,O15530,6,0,"PhosphoSitePlus, EPSD:RegPhos"
O15530,O60331,1,0,PhosphoSitePlus
O15530,P00558,1,0,PhosphoSitePlus
O15530,P05106,1,0,PhosphoSitePlus
O15530,P17612,1,0,PhosphoSitePlus
O15530,P23443,3,0,PhosphoSitePlus
O15530,P31749,2,0,PhosphoSitePlus
O15530,P31751,1,0,PhosphoSitePlus
O15530,P36507,1,0,PhosphoSitePlus
O15530,Q02156,1,0,"iPTMNet:hprd, PhosphoSitePlus"
O15530,Q02750,1,0,PhosphoSitePlus
O15530,Q05513,1,0,PhosphoSitePlus
O15530,Q05655,1,0,PhosphoSitePlus
O15530,Q13153,1,0,PhosphoSitePlus
O15530,Q15418,1,0,PhosphoSitePlus
O15530,Q16512,2,0,PhosphoSitePlus
O15530,Q16513,1,0,PhosphoSitePlus
O15530,Q96BR1,1,0,PhosphoSitePlus
O15530,Q99683,1,0,PhosphoSitePlus
O15530,Q99814,1,0,PhosphoSitePlus
O15530,Q9Y243,1,0,PhosphoSitePlus
O43283,P45985,0,2,EPSD:RegPhos
O43283,P52564,0,2,EPSD:RegPhos
O43283,Q02750,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43283,Q14258,1,0,PhosphoSitePlus
O43293,O14950,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
O43293,O14974,1,0,EPSD:RegPhos
O43293,O43293,7,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
O43293,P04637,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43293,P24844,2,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm"
O43293,P38936,1,0,"PhosphoSitePlus, iPTMNet:hprd, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
O43293,P40429,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, iPTMNet:pelm, EPSD:RegPhos"
O43293,P53355,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43293,P68431,1,0,"EPSD:RegPhos, iPTMNet:pelm, EPSD:Phospho.ELM"
O43293,Q00987,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O43293,Q14457,1,0,PhosphoSitePlus
O43293,Q14669,1,0,PhosphoSitePlus
O43293,Q16623,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43293,Q96A00,2,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O43293,Q96RR4,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43293,Q9UNH5,1,0,PhosphoSitePlus
O43318,O14920,2,0,"PhosphoSitePlus, EPSD:RegPhos"
O43318,O43318,4,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
O43318,P00338,1,0,PhosphoSitePlus
O43318,P07437,1,0,PhosphoSitePlus
O43318,P14625,3,0,PhosphoSitePlus
O43318,P21333,1,0,PhosphoSitePlus
O43318,P22626,1,0,PhosphoSitePlus
O43318,P23588,1,0,PhosphoSitePlus
O43318,P26045,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43318,P30307,1,0,PhosphoSitePlus
O43318,P38159,1,0,PhosphoSitePlus
O43318,P45985,0,2,EPSD:RegPhos
O43318,P49005,1,0,PhosphoSitePlus
O43318,P52564,0,2,EPSD:RegPhos
O43318,P54646,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43318,P56524,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43318,P61006,1,0,PhosphoSitePlus
O43318,P62820,1,0,PhosphoSitePlus
O43318,P68104,1,0,PhosphoSitePlus
O43318,P68363,1,0,PhosphoSitePlus
O43318,P84022,3,0,EPSD:RegPhos
O43318,Q01094,1,0,PhosphoSitePlus
O43318,Q02750,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43318,Q14C86,2,0,PhosphoSitePlus
O43318,Q15750,4,0,PhosphoSitePlus
O43318,Q5SQI0,1,0,PhosphoSitePlus
O43318,Q6P589,1,0,PhosphoSitePlus
O43318,Q8IVT5,1,0,PhosphoSitePlus
O43318,Q8WUI4,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43318,Q99959,1,0,PhosphoSitePlus
O43318,Q9H2X6,1,0,PhosphoSitePlus
O43318,Q9UQL6,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43353,O43353,6,0,"PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
O43683,O43683,19,0,PhosphoSitePlus
O43683,O43684,1,0,"PhosphoSitePlus, EPSD:PSEA"
O43683,P0C0S8,1,0,PhosphoSitePlus
O43683,P40763,1,0,PhosphoSitePlus
O43683,Q12834,6,0,"PhosphoSitePlus, iPTMNet:hprd, EPSD:PSEA"
O43781,P16220,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43781,P84243,2,0,"PhosphoSitePlus, EPSD:PSEA"
O43781,Q96B36,1,0,PhosphoSitePlus
O43781,Q96EB6,1,0,EPSD:RegPhos
O43781,Q9Y6Q9,1,0,PhosphoSitePlus
O43930,O00141,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,O00168,0,2,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,O00429,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,O14965,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,O14974,0,2,EPSD:RegPhos
O43930,O43164,0,2,EPSD:RegPhos
O43930,O43526,0,1,EPSD:RegPhos
O43930,O43566,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,O43665,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,O43768,0,1,EPSD:RegPhos
O43930,O60928,0,1,EPSD:RegPhos
O43930,O75151,0,1,EPSD:RegPhos
O43930,O76074,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,O94808,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,O94811,0,3,EPSD:RegPhos
O43930,O95477,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,O95644,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,O96004,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P00439,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P01100,0,1,EPSD:PostMod
O43930,P02671,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P03372,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P04004,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P04049,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P04083,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P04792,0,1,EPSD:PostMod
O43930,P05114,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P05549,0,1,EPSD:RegPhos
O43930,P07101,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P07550,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P08034,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P08138,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P08183,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P08670,0,1,EPSD:RegPhos
O43930,P09038,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43930,P09651,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P09917,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P10071,0,6,EPSD:RegPhos
O43930,P10276,0,2,EPSD:RegPhos
O43930,P10636,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P11168,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P11473,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P12931,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P13224,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P13569,0,8,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P13612,0,2,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P13796,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P13861,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P14410,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P14598,0,6,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P14859,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P15056,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P15336,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43930,P15924,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P16066,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P16220,0,1,EPSD:PostMod
O43930,P16452,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P16949,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P17542,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P17600,0,1,EPSD:RegPhos
O43930,P17655,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P17676,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P17752,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P17812,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P17858,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P18505,0,1,"EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P19174,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P19429,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P19544,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P19838,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P20020,0,2,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P24385,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P25054,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P25098,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P26038,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P26599,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P26678,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P27105,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P27708,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P29474,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P29475,0,1,EPSD:PostMod
O43930,P30301,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P31323,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P32245,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P32927,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P33076,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P35236,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P35240,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P35367,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P35408,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P35611,0,5,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P35612,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P36955,0,1,EPSD:RegPhos
O43930,P38936,0,1,EPSD:RegPhos
O43930,P39880,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P41161,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P41181,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P41208,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P41240,0,1,EPSD:RegPhos
O43930,P42261,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P47736,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P48058,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P48436,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P49675,0,2,EPSD:RegPhos
O43930,P49768,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P49840,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P49841,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P50402,0,1,EPSD:RegPhos
O43930,P50552,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P50750,0,1,EPSD:RegPhos
O43930,P50895,0,1,EPSD:RegPhos
O43930,P52179,0,1,EPSD:RegPhos
O43930,P52888,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P53396,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P54829,0,1,EPSD:RegPhos
O43930,P60983,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P61224,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P61586,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P62807,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,P62834,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P63104,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,P78348,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q00536,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q01970,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q05209,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q05469,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q06210,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q07343,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q07954,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q08289,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q08495,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q12798,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q12802,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q12809,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q12972,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q13002,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q13370,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q13522,0,1,EPSD:RegPhos
O43930,Q13526,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q14103,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q14344,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q14494,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q14814,0,1,EPSD:RegPhos
O43930,Q14847,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q14896,0,4,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43930,Q14978,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q15746,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q15831,0,1,EPSD:RegPhos
O43930,Q15835,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q16613,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q16637,0,5,EPSD:RegPhos
O43930,Q16821,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q86UR1,0,2,EPSD:RegPhos
O43930,Q8N5S9,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q8WTQ7,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q92736,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q92777,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q92934,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q93034,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q96A00,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q96PU5,0,3,"EPSD:RegPhos, EPSD:Phospho.ELM"
O43930,Q96SB3,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q96T88,0,1,EPSD:RegPhos
O43930,Q99759,0,2,EPSD:PostMod
O43930,Q9BY41,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q9NXH3,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q9UH99,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O43930,Q9UKG1,0,1,EPSD:RegPhos
O43930,Q9Y6E0,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O43930,Q9Y6R1,0,2,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O60285,O14974,3,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
O60285,O95835,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
O60285,P04637,2,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
O60285,P38936,1,0,PhosphoSitePlus
O60285,P55212,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O60674,O14543,2,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,O14744,3,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,O60674,9,0,"iPTMNet:hprd, EPSD:PostMod, EPSD:RegPhos, PhosphoSitePlus, EPSD:Phospho.ELM, iPTMNet:pelm, EPSD:PSEA"
O60674,O60885,2,0,PhosphoSitePlus
O60674,P00533,1,0,EPSD:RegPhos
O60674,P04049,2,0,EPSD:RegPhos
O60674,P08559,1,0,PhosphoSitePlus
O60674,P10912,2,0,"EPSD:PostMod, EPSD:RegPhos, EPSD:Phospho.ELM, iPTMNet:pelm"
O60674,P16410,1,0,"EPSD:RegPhos, EPSD:PostMod, iPTMNet:pelm, EPSD:Phospho.ELM"
O60674,P16471,1,0,PhosphoSitePlus
O60674,P19235,8,0,"EPSD:Phospho.ELM, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O60674,P27361,1,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,P28482,1,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,P40763,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O60674,P41597,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O60674,P42224,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O60674,P42226,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O60674,P42229,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O60674,P46527,1,0,EPSD:RegPhos
O60674,P51692,0,1,EPSD:RegPhos
O60674,P52630,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O60674,P62993,4,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,P68431,2,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,P78324,1,0,EPSD:RegPhos
O60674,P78347,1,0,EPSD:RegPhos
O60674,Q13153,3,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,Q14457,1,0,PhosphoSitePlus
O60674,Q14765,0,1,"EPSD:RegPhos, EPSD:Phospho.ELM"
O60674,Q15118,1,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,Q15910,1,0,PhosphoSitePlus
O60674,Q6N021,2,0,PhosphoSitePlus
O60674,Q92888,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
O60674,Q99683,1,0,"PhosphoSitePlus, EPSD:PSEA"
O60674,Q9UGK3,4,0,"PhosphoSitePlus, EPSD:RegPhos, EPSD:PSEA"
O60674,Q9UQC2,1,0,"PhosphoSitePlus, EPSD:PSEA"
O60885,P24928,1,0,PhosphoSitePlus
O75116,O14974,3,0,"PhosphoSitePlus, EPSD:PSEA, EPSD:RegPhos"
O75116,O75116,3,0,PhosphoSitePlus
O75116,O95644,1,0,PhosphoSitePlus
O75116,P08670,1,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O75116,P10916,1,0,PhosphoSitePlus
O75116,P11831,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O75116,P14136,0,4,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O75116,P14598,1,0,PhosphoSitePlus
O75116,P17661,0,3,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O75116,P19634,1,0,PhosphoSitePlus
O75116,P24844,1,0,EPSD:RegPhos
O75116,P26038,1,0,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O75116,P35241,0,2,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O75116,P35611,2,0,"EPSD:Phospho.ELM, EPSD:PostMod, EPSD:RegPhos"
O75116,P53667,0,1,"EPSD:RegPhos, EPSD:PostMod, EPSD:Phospho.ELM"
O75116,P53671,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PostMod, EPSD:PSEA, EPSD:RegPhos"
O75116,P56817,1,0,PhosphoSitePlus
O75116,P68104,1,0,PhosphoSitePlus
O75116,P98082,1,0,PhosphoSitePlus
O75116,Q15417,1,0,"PhosphoSitePlus, EPSD:PSEA"
O75116,Q16555,1,0,"PhosphoSitePlus, EPSD:Phospho.ELM, EPSD:PSEA, EPSD:PostMod, iPTMNet:pelm, EPSD:RegPhos"
O75116,Q92673,1,0,"EPSD:RegPhos, PhosphoSitePlus, EPSD:PSEA"
O75116,Q96A00,1,0,"PhosphoSitePlus, EPSD:PSEA"
O75116,Q96C90,1,0,"PhosphoSitePlus, EPSD:PSEA"
O75116,Q99962,1,0,"PhosphoSitePlus, EPSD:PSEA"
O75385,A2RUS2,2,0,PhosphoSitePlus
O75385,O00560,2,0,PhosphoSitePlus
O75385,O15027,1,0,PhosphoSitePlus
O75385,O60238,1,0,PhosphoSitePlus
O75385,O60260,1,0,PhosphoSitePlus
O75385,O75143,2,0,PhosphoSitePlus
O75385,P06733,2,0,PhosphoSitePlus
O75385,P08235,1,0,PhosphoSitePlus
O75385,P08237,2,0,PhosphoSitePlus
O75385,P09467,2,0,PhosphoSitePlus
O75385,P19367,2,0,PhosphoSitePlus
O75385,P46937,1,0,PhosphoSitePlus
O75385,P58004,2,0,PhosphoSitePlus
O75385,Q12983,1,0,PhosphoSitePlus
